,timestamp,text
206,2014-06-05,RT @SquawkAlley: Verizon sends Netflix cease and desist letter http://t.co/iSAUC414i2 $VZ $NFLX
207,2014-06-05,#Sprint's Role as Technology Outlier May Keep It On a Road Less Traveled for Success! http://t.co/OOymYNRxyV $S $T $TMUS $VZ #RT #wolfpack
208,2015-10-31,"$VZ $INTC News: ""Intel, Verizon, Dell And The Connected Cow $VZ $INTC"" https://t.co/3T27B5Zbv8  Analyze: https://t.co/c8u2QLBQJV"
209,2014-01-24,$VZ News Alert:  http://t.co/iJJjKi66rC  Updated options view: https://t.co/N67KOBEcae  All options views: https://t.co/gu71urtdg5
210,2015-10-07,"HSE.TO Husky Energy, Inc. Tick
http://t.co/sjyqpZ3QXk

$HSE.TO $ILNS $VZ $SCO #HSE.TO #investing #stockmarket"
211,2015-10-07,"RT @WaltBTIG: New @rootmetrics report out on NYC:
$TMUS fastest
$T slowest 
$VZ &lt;13 MBPS
http://t.co/2z1jPlZtln http://t.co/lYU3K85b3K"
212,2015-10-07,$VZ:US Verizon Beats Whistleblower's Overbilling Suit Again #VERIZON COMMUNICATIONS INC  http://t.co/WvDxykaNKg #SP500
213,2014-01-23,"Largest open interest increases among single stock options for 1/23 include $MA, $BBRY, $EBAY, $VZ, and $AA."
214,2014-01-23,"RT @RiskReversal: Too Many Options:  $DG, $EEM, $FXI, $QCOM, $VIX &amp; $VZ http://t.co/pWY3jb1oGV"
215,2014-01-23,Should you buy $TCP $UBSI $OEH $VZ Try this http://t.co/FBWTZikLtI
216,2014-02-04,$VZ Broadcaster Fees Seen Surviving Aereo Court Win http://t.co/j7TUj9dMly
217,2014-02-04,$VZ Investors flee telecom on price-war fears after AT&amp;T price cut http://t.co/GFALqnQ2WU
218,2014-05-13,"Subscribers saw our Penny Stock Alerts gain over 4,000% this year! Subscribe Today: http://t.co/tg7MXJdAF2 $GM $KSS $VZ"
219,2016-01-24,@Investeraren Funderar på Verizon $VZ
220,2015-07-20,Our Penny Stock Newsletter Alerts Gained 350% In Just 8 Trading Days! Get Our Next Pick Early: http://t.co/dMzaGkUY43 $KSS $VZ
221,2015-07-20,$VZ - Verizon Introduces 100/100 Mbps FiOS Internet Speed In New York Metro Area http://t.co/UhiNcTFZJi
222,2015-07-20,"$VZ - Local Minority Male Students Complete Coding, 3D Design Program at Jackson State University http://t.co/Bm9EOJpEmz"
223,2014-11-14,"RT @MParekh: At the margins: ""Telecom’s Cat Fight"" http://t.co/OhRi13my88 via @barronsonline #Broadband #Oligopolies $ATT $VZ $TMUS  $S $$"
224,2016-02-03,I give $VZ a strong buy rating - #Speculation #bullish #buy https://t.co/S3fPE23meN
225,2016-02-03,"$VZ Recent News Updated Wednesday, February 3, 2016 00:59:25 AM $SIL $EFA $RWM $MA https://t.co/IepSgrRhtF"
226,2016-02-03,Verizon Communications Inc. (VZ) Trails T-Mobile in Network Speed $VZ #Verizon https://t.co/rsbu3PngIg
227,2015-04-07,"$VZ cont: Jan 43, and below. With stock at $49.37, Apr10th 49 and AprM 49 at risk of early assignment as well."
228,2015-03-10,$VZ - Statement of Changes in Beneficial Ownership (4) http://t.co/d07j6mZ5V4
229,2015-03-10,"$VZ:

Verizon's technology chief Tony Melone to retire, as carrier merges ...:

http://t.co/XSND1OAtwo"
230,2015-03-10,$VZ FiOS drops Weather Channel
231,2015-03-17,$LLBO Gained Over 1400% In The Past 5 Weeks! Huge News: http://t.co/yYzO660U9B $GM $KSS $VZ
232,2014-12-02,Awesome #Stock #Research on $VZ $CAH $PNW $AAPL View now http://t.co/hZd8KsJGez
233,2014-12-02,DennyT: PCLN Key Statistics $PCLN $VZ $MCD $XLU $ASHR Buy http://t.co/W3qa5fcfW2
234,2014-12-02,Looking for research on $CMCSA $VZ $KOS $IBM #financialnews http://t.co/M6mzlBYn19
235,2016-01-15,Trader’s Tech Focused Stocks Verizon Communications Inc $VZ… https://t.co/dFcHMOSbAc @ShareStockNews
236,2016-01-15,MidMorning Tech Look: $EA $KLAC $XLNX $FLIR $T $VZ $ADBE $ADP $BRCM $CTXS $AMP $JNPR $GLW $DNB $ACN $IRM $CCI https://t.co/qiCPNYcrEq
237,2016-01-15,"$VZ $IPCI:

Stock Alert: Verizon Communications Inc. (NYSE:VZ), L Brands …:

https://t.co/mZrOi1R2ip"
238,2014-11-25,$KMB Top Performing #Stocks today $MMM $VZ  $CLF #wealthmanagement http://t.co/RSLsGTuTyU
239,2015-07-11,"TBT ProShares UltraShort  20+ Year Treasury Ask
http://t.co/nrSOwxooUc

$TBT $VZ $WMT $UTX #TBT #stock #tradeideas"
240,2015-07-11,10 Dividend Growth Stocks For July 2015 http://t.co/HOkjHYaLIZ $ADM $CNQ $CNS $GPS $JNJ $MIC $OGE $QCOM $RS $TRV $TXN $VLO $VZ
241,2015-07-11,"Hey @JohnLegere, congrats on breaking the borders. When is this going to extend to China and India? That would kill $VZ and $T"
242,2014-09-11,$AZFL Closed up 158.82% Yesterday! Huge Update: http://t.co/lLtAktojHc $GM $KSS $VZ
243,2014-09-11,#Dow #stocks $VZ Verizon Communications Daily:-0.31% Weekly:-2.27% YTD:1.39% Trend:13 / 100  http://t.co/mLpX8sezUk
244,2015-07-16,"UNH Unitedhealth Group, Inc. Shares
http://t.co/I3bDugG2CV

$UNH $EWZ $MPC $VZ #UNH #invest #stocks"
245,2015-07-16,$MSFT $AMZN $HPQ $RAX $IBM $VZ $CTL $RHT $T Microsoft deal Supports RackSpace stock with Acquisition hopes. http://t.co/LtW2Ygmjza
246,2015-07-16,"DAL Delta Air Lines Inc. E.P.S.
http://t.co/4ffwh6bIb4

$DAL $VZ $M $BRCM #DAL #share #pennystocks"
247,2015-07-16,"Watching-
Increase $EPD
Increase $ABX
Increase $EWA
Increase $TD
Increase on further downside $VZ $UN $TWTR $MXF"
248,2015-07-16,"FWDG FutureWorld Corp. Chart
http://t.co/QOlPLW2CLn

$FWDG $BND $AA $VZ #FWDG #stock #finance"
249,2016-01-12,"Chicago Trust Company Sells 3,624 Shares of Verizon Communications Inc. $VZ https://t.co/aPfxxZgIuJ"
250,2016-01-12,Volume Alert - VZ 44.79 Verizon Communications Inc $VZ Hit a high today of 45.25 Closing the day 10:30 at 44.7 https://t.co/XXWTBZvIja
251,2015-03-26,Verizon Chairman's 2014 Letter To Shareholder's $VZ #verizon @verizonnews @verizon http://t.co/kYQYG1kggu
252,2015-03-26,Weekly Dow #Stocks Trend $MCD $MRK $PFE $NKE $VZ $UNH $TRV $CVX $DIS $HD $IBM $UTX $BA $KO $XOM $AAPL $PG $JNJ  @ http://t.co/TvzJfd0RGT
253,2014-12-05,"Tip #4 How to identify a HOT SECTOR? http://t.co/0CrdLCphOY #stocks #trading $ASNA $V $TASR $VZ $OVTI 
$GDP $SWIR $VTAE $EYES $IBB"
254,2014-09-29,"Subscribe to our penny stock newsletter, for FREE! We have some huge picks on the way: http://t.co/buedBpPSUK $GM $KSS $VZ"
255,2015-07-29,Vetr Inc. Upgrades Verizon Communications to “Strong-Buy” $VZ http://t.co/iAQcUujy6n
256,2014-05-12,$VZ - Statement of Changes in Beneficial Ownership (4) http://t.co/5ECfxQ56F5
257,2014-05-12,$VZ: Verizon Plans Activities This Week to Support Small Businesses http://t.co/snYhk0UYNR
258,2014-05-12,BAML US1 +1.70% $AIG $AVY $BX $C $CSX $CHKP $DIS $DKS $EMN $EQIX $ERJ $ESRX $F $HES $MET $MMM $NUE $NWL $NXPI $OZM $PXD $STJ $THRX $VZ $WHR
259,2014-02-05,Should you hold $DD $GST $WDFC $VZ Goto http://t.co/wU7Wb5aRmC
260,2015-10-01,Our Stock Alerts Have Been Seeing Record Gains! Our New Pick Will Be MASSIVE: http://t.co/DXRm9DTWiK $GM $KSS $VZ
261,2015-10-01,"For an easy way to follow the stocks you are interested in like $VZ, try MarketScan for iOS: http://t.co/9cjfKLhZyj"
262,2015-10-01,"EXPE Expedia, Inc Stock Forum
http://t.co/4AVb2BLFdH

$EXPE $GS $VZ $PBR #EXPE #nasdaq #invest"
263,2014-01-22,$VZ Verizon and IBM Report Less Than Stellar Earnings http://t.co/7bwbb8KEtb
264,2014-01-22,Buy or sell? $CPSS $SJW $ASPS $VZ Got to see http://t.co/YaAH390csC
265,2014-01-22,$VZ - Verizon revenue climbs on strong mobile growth -&gt; http://t.co/QzibevMjKO #stock #stocks #stockaction
266,2014-01-22,AT&amp;T Inc. : AT&amp;T Sees $7.6 Billion Gain on Pension Accounting http://t.co/EEIWw5LS8T $T $VZ
267,2015-10-06,http://t.co/CvgWIbdrJr Stock Trader turned a few thousand dollars into $http://smq.tc/1HZzR78 million in 4 yrs!! $GPRO $F $FCX $NUGT $VZ
268,2014-05-15,Dan Loeb initiates positions in $GOOG $CF $VZ $ROP $CTXS $BUD in Q1 cc @CNBCnow
269,2014-05-15,$VZ up #afterhours to $48.70 as Berkshire shows stake of $528M —http://t.co/tbSEgCPpmr #WarrenBuffett #Verizon
270,2014-05-15,"$VZ New Charter Gets Midwest; Comcast Keeps N.Y., Calif. http://t.co/KyBwK2Armz"
271,2015-08-04,"VZ Verizon Communications Investor Opinions
http://t.co/rHtWhFMCmI

$VZ $NBIX $NBIX $FEYE #VZ #investing #pennystocks"
272,2015-10-30,@verizon @verizonsupport Stop stealing my #iphone6 https://t.co/41L7GQx87a  $VZ $aapl
273,2014-01-13,$VZ Will T-Mobile Really Take Over the Wireless Industry? http://t.co/gDEkLShY6z
274,2014-01-13,$VZ - Messaging App Market Still Has Room for Massive Growth -&gt; http://t.co/YwGrVByBfg #stock #stocks #stockaction
275,2014-06-04,Vodafone Is A Buy Considering Its 5.30% Yield http://t.co/K5RQgLnISP $DTV $T $VZ $VOD
276,2014-05-23,$VZ - Stock Downgrades: Aeropostale Investors Are About to Lose Their Shirts... -&gt; http://t.co/EDRFR5okUN #stock #stocks #stockaction
277,2014-05-23,$VZ - Heres Why DISH Network Doesnt Offer Any Value -&gt; http://t.co/t9qSuEPRgY #stock #stocks #stockaction
278,2015-10-08,20 Dogs Of Dividend Achievers With Yields Up To 8.52% - http://t.co/37LEUDgris - $APU $CMI $IBM $ORI $SON $VZ $QCOM $IBM $NUE $CMI $CMP $GPS
279,2015-10-08,"IEF iShares Barclays 7-10 Year Treasury Bond Fund E.P.S.
http://t.co/xrmj3hV796

$IEF $CMG $VVUS $VZ #IEF #tradeideas #stockmarket"
280,2015-10-08,I'm in all out sell mode at $SPY 2040-2060. Not that I made much with $VZ $JPM $AAPL $VIG $VUG. $X already sold to cover $GPRO loss.
281,2015-10-08,"HYG iShares iBoxx High Yield Corporate Bond Fund Summary
http://t.co/38ti5VJwTL

$HYG $EMC $VZ $AMZN #HYG #stock #stock"
282,2014-05-24,Verizon Communications : expands XLTE service to city  http://t.co/hs3FgTfoKc $VZ
283,2014-06-03,$VZ: Analyzing Verizon’s growth opportunities and important risks http://t.co/bwMeU2TCr3
284,2014-01-14,$VZ - Verizon Wins Against FCC: Is Net Neutrality Over? -&gt; http://t.co/5pxgwM6yK8 #stock #stocks #stockaction
285,2014-05-06,"$VZ - TV as You've Never Experienced It Before: Verizon Brings FiOS Quantum TV Service to the Tampa Bay, Fla http://t.co/T7tlfOH3Mv"
286,2014-05-06,Todays Stocks you should be watching $VSH $VZ $MPC $GRPN View now http://t.co/D0GKIY5z32
287,2014-05-06,$VZ: Verizon Announces Hiring Effort to Bring More Than 400 Jobs to Alabama http://t.co/yDYrdDJtzl
288,2015-10-15,"XBI iShares CDN S&amp;P/TSX Capped Energy Index Fund Message Board Posts
http://t.co/Chbz00e1lx

$XBI $SLV $BAA $VZ #XBI #finance #share"
289,2014-01-09,$VZ - Why T-Mobile Bought Verizons Spectrum -&gt; http://t.co/og6sQphD6T #stock #stocks #stockaction
290,2014-06-26,$VZ: Why Verizon Communications Inc. Is a Fan of Kiip http://t.co/okxV7tghR6
291,2014-06-26,$VZ - [$$] German Government Ends Verizon Contract -&gt; http://t.co/hhxfDvgNIw #stock #stocks #stockaction
292,2015-10-12,Verizon Communications $VZ Showing Bearish Technicals With Support At $43.70 ( http://t.co/oJd6sGOkTc )
293,2014-05-01,$VZ Find more winners like $TCB $EBAY $ABX #financial http://t.co/mA5ZYMUDnM
294,2014-05-01,"@carpetscott 
Its all about 4 g . SPRINT WILL TAKE MARKET SHARE away from $T and $VZ ."
295,2014-05-01,"Big Payday in #PairTrade world. $GE / $DHR, $DRE / $PLD, $MET / $PRU, $CMI / $ETN, $MCHP / $LLTC, $T / $VZ, $CLR / $NBL ..just to name a few"
296,2014-02-16,#Stock Watchlist. Find out why $VZ $NI $RMD $ABX #singedinvestor http://t.co/MlaTBTqjBh
297,2015-08-19,Weekly Dow #Stocks Trend $HD $MCD $TRV $MSFT $UNH $AXP $NKE $MRK $BA $JPM $KO $CAT $V $PFE $VZ $JNJ $GE $DD $UTX @ http://t.co/ySthI3PGoH
298,2015-08-26,"CYBR Cyber-Ark Software Ltd. 52Wk Low
http://t.co/sjJAjv3OGo

$CYBR $FL $ITB $VZ #CYBR #share #stock"
299,2015-08-26,"TLT iShares Barclays 20+ Year Treasury Bond Fund Investor Opinions
http://t.co/SuJbmd3KGO

$TLT $VZ $HJOE $FCX #TLT #stocks #invest"
300,2015-08-26,"VZ Verizon Communications Day Low
http://t.co/koVQ7ZSSVK

$VZ $EUM $TLT $XLU #VZ #share #stocks"
301,2015-08-26,"MU Micron Technology, Inc. E.P.S.
http://t.co/QDSe1M78ve

$MU $IYR $VZ $UPRO #MU #invest #invest"
302,2014-06-10,$XL #Stock Market Reports on stocks like $LRY $VZ  $TSLA #personalfinance http://t.co/v55Q0OWJ3u
303,2014-06-10,$VZ Netflix to stop posting notices that irked Verizon http://t.co/9oap4e9E3B
304,2014-06-10,$ICE Awesome #Stock #Research $KEX $VZ  $DO Give it a try http://t.co/amB0HUKqOr
305,2015-10-24,$VZ: Analyst action by Citigroup on Verizon Communications: https://t.co/YEK6Ks2QTe https://t.co/KITtqyBlNl
306,2015-10-24,"RT @rftraders: #Stocks
reportes para la semana:
$HOG
$VZ
$YHOO
$BA
$KO
$BIIB
$GM
$AXP
$EBAY
$MCD
$MSFT
$AMZN
$GOOGL
$T
$AAL
#mercados"
307,2014-05-08,Weekly S&amp;P100 #Stocks Trend $MDLZ $COP $MON $DVN $CVS $UNH $COF $VZ $HAL $TWX $FDX $ALL $SPG $BMY $ABBV $APA  @ http://t.co/cKkr8ctphu
308,2014-02-27,"There goes Verizon. $VZ If there is no more European selling, it can trade up like a small cap next few days."
309,2014-05-30,"$BA,$V,$VZ,$CAT big winners? http://t.co/jhKWPFT2EG"
310,2014-05-30,"$VZ - As 2014 Hurricane Season Begins, Georgia Residents Urged To Prepare Wi... -&gt; http://t.co/J02plANFlx #stock #stocks #stockaction"
311,2014-05-30,Let's ROCK the markets!!!!  $OODH $BRK $MCD $AOL $NFLX $TSLA $MMM $GOLD $IAU $GMCR $WMT $VZ $KO $AAPL $FB $PGOL $IAG $CAT $AA $GOOG $P $C $
312,2015-08-28,Interactive Chart -&gt;  http://t.co/T1zA1oIhAL    $VZ Assets are Increasing. http://t.co/NEAKrl8F50
313,2015-08-28,"MRK Merck &amp; Co., Inc. Ask Size
http://t.co/7jNAhQ2TUs

$MRK $VZ $DUST $SHLD #MRK #stock #invest"
314,2015-08-28,"SCO ProShares UltraShort DJ-UBS Crude Oil Filings
http://t.co/rz9XSNk5Bm

$SCO $NKE $MU $VZ #SCO #nasdaq #finance"
315,2015-10-23,@verizon @verizonsupport Stop stealing my #iphone6 https://t.co/4VzhENngtg  $VZ $aapl
316,2015-10-23,"$JNPR Stock Price Updated Friday, October 23, 2015 11:07:08 AM $PVG $FEYE $CTIX $VZ https://t.co/meqvuVY4XI"
317,2015-08-17,Our Penny Stock Alerts Gained 550% In Less Than 6 Weeks! We Have A HUGE New Pick In The Works: http://t.co/wNx8NkJOZ4 $GM $KSS $VZ
319,2014-02-18,RT @KamakuraCo: $VZ Verizon Communications Inc. notional principal of credit default swaps traded weekly since 7/10/2010 @THE_DTCC http://t…
320,2014-02-18,Keeping my Eye on  $ARCC $VZ $SBAC $VFC #money http://t.co/N0LE9RVONt
321,2014-02-18,"13F filed by Ruane, Cunniff &amp; Goldfarb Inc http://t.co/5pvPXywYs2 New Buys: $PRGO $INWK $VZ $MRK   Sells: $UPL $CHSP $VZ $WBCO"
322,2014-06-28,"$MELY Tick http://t.co/JWEY4Sjb5s

Also See: $IWEB $MRO $VZ $IACH ~"
323,2014-12-18,"""@IBDinvestors: A vicious wireless price war is hurting telecoms but it's great news for subscribers http://t.co/S2ME4Ecdf5 $VZ $T $TMUS $S"""
324,2014-12-18,@JohnLegere Does $TMUS offer at home internet service because $VZ @Verizon internet for the house sucks big time.. @TMobile
325,2014-12-18,#Stocks you migh want to Sell $TGT $VZ $NBL $AAPL #financial http://t.co/SYk7sDUZiL
326,2014-12-18,$VZ $DISH: Jim Cramer Shares His Thoughts On BT Group And DISH Network http://t.co/oQmFY9LkyR http://t.co/yXFyAYycDq
327,2016-02-28,"Verizon And AT&amp;T: Big Dividends, New Risks And Yahoo https://t.co/MXTttgkLge $YHOO $T $VZ #Stocks #Investing #Dividends #Verizon #Money #MoB"
328,2016-02-28,"EA iShares MSCI Emerging Markets Financials
https://t.co/Myzn3pTGVl

$EA $COST $SEF $VZ  #nasdaq #stocks"
329,2016-01-30,S&amp;P100 #Stocks Trend $MSFT $RTN $CL $WMT $EXC $FB $MO $PG $JNJ $VZ $GOOGL $T $SO $MCD $PM $KO $GE $HD $HON  @ https://t.co/cKkr8cKsju
330,2016-02-17,$VZ - Statement of Changes in Beneficial Ownership (4) https://t.co/zyF4uwOVj2
331,2015-03-04,"$VZ - FiOS Mobile App Adds FX, FXX, FXM, National Geographic Channel and Nat Geo WILD to Its Live, TV http://t.co/9V4Si3uEUk"
332,2015-04-14,@9449_abrbonnica Your tweet about $VZ had a sentiment of 2 and was featured on Market Parse. http://t.co/5WyUW5R8WJ
333,2015-04-14,T-Mobile: On The Path To Threatening AT&amp;T And Verizon For Dominance In Wireless http://t.co/o6YFc6MJVU $TMUS $T $VZ
334,2015-04-14,Wondering where to learn stock options? Here's the place http://t.co/gV3ZaHH3uy $F $GE $T $BAC $VZ $C $AA $JPM $KO $PFE #investing
335,2015-04-14,$VZ - RootMetrics® Ranks Verizon Wireless Top In Overall Performance For The Detroit Area http://t.co/zkx3E1G0sn
336,2016-02-10,"$CPB Company Info Updated Wednesday, February 10, 2016 03:59:22 AM $DFS $VZ $NVDA $V https://t.co/NaL2ay4e2M"
337,2016-02-10,Verizon Communications Inc. $VZ Position Raised by Bremer Trust National Association https://t.co/HCvyfV4yZs
338,2014-11-07,$KING King Digital Entertainment Plc (KING) 13.19 -0.41 (-3.01%) $VZ $CHY $HL http://t.co/aD4UB1HvmI
339,2014-11-07,"$PROW is upticking.... $VZ Up nicely on the day
#mobile #frontpagestocks #4g #vz #broadcast #netwwork #smallcapauth"
346,2014-12-29,$VZ: Verizon's Price Action Is Worrying (VZ) http://t.co/hUed8bmMDU http://t.co/jvXNaZDiyo
347,2014-12-29,"Tip #4 How to identify a HOT SECTOR? http://t.co/cFuOlMXLZp #stocks #trading $ASNA $V $TASR $VZ $OVTI 
$GDP $SWIR $VTAE $EYES $IBB"
348,2014-09-05,BlackBerry Will Benefit From Deal With Verizon http://t.co/lMbPXAG1bu $T $VZ $BBRY
349,2016-02-19,"TNA Direxion Daily Small Cap Bull 3x Shares Exchange
https://t.co/KomYDiei0y

$TNA $MYEC $VZ $NUGT  #nasdaq #invest"
350,2016-02-19,RT @MsPutOptions: $VZ https://t.co/YNLsgMF94B
351,2016-02-26,"AMD Advanced Micro Devices, Inc. Ex-Div Date
https://t.co/8YxLSjbUTt

$AMD $APC $VZ $ADM  #stock #stock"
352,2016-02-26,"Verizon And AT&amp;T: Big Dividends, New Risks And Yahoo https://t.co/SGDuq853uP $YHOO $T $VZ"
353,2015-04-22,RT @REalBillStoller: AT&amp;T $T Verizon Wireless $VZ Sprint $S $TMUS American Tower $AMT Crown Castle $CCI SBA Communications $SBAC #REIT http…
354,2015-04-22,Our Stock Pick On $THCZ Is Up 481.54% From Our Initial Release! Major News: http://t.co/bLXWVUeOrx $GM $KSS $VZ
355,2015-04-22,RT @SwatOptions: $VZ now at 48.9s can be giving a good entry for LONGs... http://t.co/xn9dbLn6G3
356,2014-12-16,"$CMCSA $VZ: Obama, Germany's Merkel At Odds On Net Neutrality http://t.co/RLNTrPOJsl http://t.co/XIaU6VvXFn"
357,2014-12-16,"Sprint $S (also: $VZ $T) wins customers with big deals, but is it really ready fo... | http://t.co/cg8mCQbDwo"
358,2014-12-16,Do you need #Stock #Research on  $CPT $VZ $OIS $ABX Worth a look http://t.co/HThX25dK8I
359,2014-12-16,"Tip #4 How to identify a HOT SECTOR? http://t.co/ewe2BEND4R #stocks #trading $ASNA $V $TASR $VZ $OVTI 
$GDP $SWIR $VTAE $EYES $IBB"
360,2014-09-02,S&amp;P100 #Stocks Trend $NSC $LLY $VZ $T $CVX $SO $NOV $DVN $EXC $UNH $AEP $AMGN $MSFT $GS $APC $AAPL $F $GILD  @ http://t.co/n4QZIDxy7w
361,2015-07-02,"$VZ:

Verizon Communications Coverage Initiated by Analysts at ...:

http://t.co/wpDNbU1bma"
362,2014-12-11,$VZ Find more winners like $FLIR $DKS $TRLA #moneymanagement http://t.co/Q7S9RYhgCP
363,2014-12-11,SHORT IDEAS [ Per VIDEO http://t.co/bmaLSYJK5o ]: $CHS $HFC $L $ONVO $PSX $SLB $VPFG $VZ http://t.co/MAxdfpUipF
364,2015-04-25,RT @philstockworld: Our April Top Trade Review is Out: $GOGO $IRBT $VZ $UCO $LL $ABX $SCO -- http://t.co/2WUqfwB15P http://t.co/ExiAL4QNYK
376,2015-04-25,"$VZ $T News: ""AT&amp;amp;T's Deal Structure For DirecTV Adds One More Reason To Buy…"" http://t.co/37BPIFDnMG  Analyze: https://t.co/U9lzbWqiB7"
381,2016-02-21,"TSLA Tyson Foods Inc Cl A Open
https://t.co/WeBOgiVR2x

$TSLA $MCD $SPXS $VZ  #share #finance"
382,2015-10-22,"Verizon Communications Inc., $VZ, target: 44.49 (-0.82%). Calculated at: https://t.co/MSITYtcBHs #trading #daytrading #stock #premarket"
383,2015-10-22,$VZ - What Does My Portfolio Income Growth Look Like? https://t.co/041AvPgc35
384,2015-10-22,"ITCI Intra-Cellular Therapies Inc. Short Sales
https://t.co/7FW6NzbpBW

$ITCI $VZ $XEG.TO $DOW #ITCI #invest #stock"
385,2014-05-31,$VZ Exclusive - Intel TV creator  http://t.co/CSwzSg940V
386,2014-05-31,Sell-signal detected for 12 stocks: $GT $M $CSC $IP $EMN $MSFT $ABT $INTC $ROK $CTAS $VZ $EXC
387,2014-02-26,"#Verizon $VZ a AT&amp;T $T potvrdili, že jsou v kontaktu s #Netflix $NFLX ohledně zajištění přenosu vysílání v nové infrastruktuře. #akcie"
388,2014-02-26,$VZ Company News Binge viewing: Now with fewer hiccups 9:05 a.m. Today - Quentin Fottrell Vodafone after Veriz http://t.co/9jzTck9Fgu
389,2014-02-26,both $VZ and $GM getting buy recommendations from $GS.. interesting..
390,2014-02-26,"$VZ Huge buying of the April 49 Calls @ .47 
83% off the ask."
391,2015-08-29,"COP ConocoPhillips Volume
http://t.co/rcJSqyYv7Y

$COP $VZ $CSCO $CQQQ #COP #pennystocks #stockmarketCPB Campbell Soup Co. Dividend…"
392,2015-08-29,"COP ConocoPhillips Volume
http://t.co/7lKIRVaQFv

$COP $VZ $CSCO $CQQQ #COP #pennystocks #stockmarketCPB Campbell Soup Co. Dividend…"
393,2015-08-29,"VZ Verizon Communications Market Cap
http://t.co/BEgYI4cjDt

$VZ $MINE $DANG $LITB #VZ #share #invest"
394,2014-06-29,German government cancels contract with #Verizon. #NSA #Spying #echelon $VZ NSA-Affäre  http://t.co/PZhuVMoooW
395,2014-02-19,"$VZ Buzz Stocks: Signet Jewelers Ltd., Kellogg Company, BlackBerry Ltd, and ... http://t.co/A6hhvAVScN"
396,2014-02-19,$VZ #Verizon Communications announces number of common shares expected to be issued to #Vodafone shareholders http://t.co/0pL7oSZ9eu
397,2014-02-21,"DJIA - Top Losers: $CVX 113.43  -1.02% 
$INTC  24.56   -0.75% 
$BA  128.98  -0.45% 
$WMT 73.23 -0.40%
$VZ  47.96  -0.34%"
398,2015-10-25,"PSX Roadships Holdings, Inc. Change
https://t.co/7tz5KFbcET

$PSX $VZ $GDXJ $HA #PSX #share #stock"
399,2015-10-25,@verizon @verizonsupport Stop stealing my #iphone6 https://t.co/QikDyV8pvv  $VZ $aapl
400,2014-06-11,Try Chaikin Analytics Today For Free http://t.co/oO9eJipgAT $TZA $GILD $TNA $EPAZ $DDD $ES $TASR $FSLR $CAT $MNKD $BTU $LQMT $VZ $WYNN $WTW
401,2014-05-09,$VZ: Medallia Signs Agreement With Verizon to Provide Customer Experience M... http://t.co/SYTuXL9Tcl
402,2015-08-11,525% Gains On $GEQU And A New Pick Is Coming Soon! Huge News: http://t.co/7IcTKNgdfP $GM $KSS $VZ
403,2015-08-11,"RT @TripleDTrader: Notable opening imbalances: $BAC -301K, $TWTR -44K, $T -145K, $VZ +117K, $F -119K, $C -80K, $GM -57K, $ABX +763K, $BABA …"
404,2014-02-17,Whats happening with $CSE $VZ $OIS $YOD #NSE http://t.co/bLYu3W4WZX
405,2014-02-17,$VZ 4G LTE Wireless Technology Revs up Race Experience for Daytona Fans http://t.co/WlWC9BMMxZ
406,2014-02-17,"$VZ Stealthily, Comcast Fortifies Its Arsenal http://t.co/ypSQNR59Og"
407,2014-02-17,$VZ Polk Awards Honor Articles on N.S.A. Surveillance http://t.co/2zGD395xQ6
408,2014-02-17,Verizon: One Of The Best Dividend Stocks? http://t.co/qWcz7h63t8 $VZ
409,2015-08-18,$VZ - Verizon's Wireless Network Ranked #1 for Overall Performance in Missouri by RootMetrics® http://t.co/NdFXgGreYy
410,2015-08-18,525% Gains On $GEQU And A New Pick Is Coming Soon! Huge News: http://t.co/7IcTKMYCoh $GM $KSS $VZ
411,2014-01-30,AP Technology NewsBrief at 3:17 p.m. EST http://t.co/0LBBzZvWxI $AAPL $VMW $VZ $INTC
412,2015-10-13,$VZ - Statement of Changes in Beneficial Ownership (4) http://t.co/wBZt5R1zwM
413,2015-10-13,Verizon Communications $VZ Trading Near $44.51 Resistance Level ( http://t.co/gFk7HD34Wt )
414,2014-06-27,German government ends Verizon contract $VZ http://t.co/reqRyBpwaS via @WSJ
415,2015-08-27,"VZ Verizon Communications Volume
http://t.co/F8Fkt5wRA8

$VZ $SMN $KMI $GDX #VZ #finance #invest"
416,2015-08-27,"BT Group: Regulate access prices charged by AT&amp;T, Verizon http://t.co/l5To2IQeys $VZ, $T, $BT"
417,2015-08-27,Tencent: O Canada! http://t.co/IVhRaYdBW4 $AAPL #APPLE $BABA $BCE $BIDU $CHL $FB $GOOG $PYPL $RCI $T $V $VZ $MA $TCEHY $GOOGL
418,2014-02-28,$VZ - Morgan Stanley Rates Verizon Overweight On Wireless -&gt; http://t.co/2iBatlu68b #stock #stocks #stockaction
419,2014-02-28,"$VZ - Regulators Are Probing How Goldman, Citi and Others Divvied Up Bonds -- Update http://t.co/2UQLAGIwV1"
420,2014-02-28,"Dow Movers: $MSFT, $VZ - Shares of Microsoft topped the list of the day's best DJIA stocks http://t.co/x2jpVl34IA http://t.co/CPq1cPD6DL"
421,2014-02-28,"RT @footnoted: Amazing factoid from $VZ 10-K: company has more retirees than active employees. 178,600 active vs. 209,000 retired."
422,2014-06-20,Looking for the next $SJM $VZ $ATI $PCLN View now http://t.co/klQQ0HUTHL
